num,announcementTitle,announcementTitle_a,adjunctUrl,secCode,announcementTime,adjunctSize,adjunctType
1297,器集团有限责任公司持有的成都九州电子信息系统股份有限公司67.76%股权及部分少数股东股权项目资产评估说明,1297器集团有限责任公司持有的成都九州电子信息系统股份有限公司6776股权及部分少数股东股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-05-30/64084063.PDF,code:000801,2014/5/30 0:00,2087,PDF
1298,高新兴：拟受让股权作为重庆泰克数字技术有限公司、胡永忠支付利润补偿款涉及讯美电子科技有限公司股东全部权益资产评估说明,1298高新兴拟受让股权作为重庆泰克数字技术有限公司胡永忠支付利润补偿款涉及讯美电子科技有限公司股东全部权益资产评估说明,http://www.cninfo.com.cn/finalpage/2014-04-22/63888477.PDF,code:300098,2014/4/22 0:00,898,PDF
1299,检测有限公司拟发行股份及支付现金购买上海强劲地基工程股份有限公司全部股权所涉及股东全部权益价值资产评估说明,1299检测有限公司拟发行股份及支付现金购买上海强劲地基工程股份有限公司全部股权所涉及股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2014-04-21/63872693.PDF,code:002542,2014/4/21 0:00,6096,PDF
1300,开发行股份方式购买中原出版传媒投资控股集团有限公司持有的河南省新华书店发行集团有限公司股权项目资产评估说明,1300开发行股份方式购买中原出版传媒投资控股集团有限公司持有的河南省新华书店发行集团有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2013-11-08/63248693.PDF,code:000719,2013/11/8 0:00,2624,PDF
1301,山区“鹤塘小区—沙河商城城市更新项目”签订搬迁补偿协议事宜所涉及的沙河菜市场综合楼一至六层物业资产评估说明,1301山区鹤塘小区沙河商城城市更新项目签订搬迁补偿协议事宜所涉及的沙河菜市场综合楼一至六层物业资产评估说明,http://www.cninfo.com.cn/finalpage/2013-09-18/63093698.PDF,code:000014,2013/9/18 0:00,10393,PDF
1302,南宁糖业：公司、南宁华侨投资区华盛资产经营有限公司、南宁统一资产管理有限责任公司拟进行股权转让而涉及的南宁侨虹新材料有限责任公司72.90%的股东部分权益价值资产评估报告评估说明,1302南宁糖业公司南宁华侨投资区华盛资产经营有限公司南宁统一资产管理有限责任公司拟进行股权转让而涉及的南宁侨虹新材料有限责任公司7290的股东部分权益价值资产评估报告评估说明,http://www.cninfo.com.cn/finalpage/2014-07-26/1200079928.PDF,code:000911,2014/7/26 0:00,2370,PDF
1303,总院拟转让有研光电新材料有限责任公司股权项目（长期股权投资--北京国晶辉红外光学科技有限公司）资产评估说明,1303总院拟转让有研光电新材料有限责任公司股权项目长期股权投资北京国晶辉红外光学科技有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2013-08-24/62989228.PDF,code:600206,2013/8/24 0:00,1929,PDF
1304,吴通通讯：拟发行股份及支付现金购买上海宽翼通信科技有限公司股权项目所涉及的子公司—宽翼通信（香港）有限公司资产评估说明,1304吴通通讯拟发行股份及支付现金购买上海宽翼通信科技有限公司股权项目所涉及的子公司宽翼通信香港有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2013-03-27/62280372.PDF,code:300292,2013/3/27 0:00,475,PDF
1305,司全体股东拟以持有的中南钻石有限公司100%股权认购公司非公开发行股份项目江西申田碳素有限公司资产评估说明,1305司全体股东拟以持有的中南钻石有限公司100股权认购公司非公开发行股份项目江西申田碳素有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2013-02-08/62126025.PDF,code:000519,2013/2/8 0:00,12182,PDF
1306,东拟以持有的中南钻石有限公司100%股权认购公司非公开发行股份项目郑州中南杰特超硬材料有限公司资产评估说明,1306东拟以持有的中南钻石有限公司100股权认购公司非公开发行股份项目郑州中南杰特超硬材料有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2013-02-08/62126023.PDF,code:000519,2013/2/8 0:00,12872,PDF
1307,体股东拟以持有的中南钻石股份有限公司100%股权认购公司非公开发行股份项目中南钻石股份有限公司资产评估说明,1307体股东拟以持有的中南钻石股份有限公司100股权认购公司非公开发行股份项目中南钻石股份有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2013-02-08/62126020.PDF,code:000519,2013/2/8 0:00,14600,PDF
1308,Investment Limited拟向公司转让参股企业股权涉及的北京中富热灌装容器有限公司股东全部权益价值的资产评估技术说明,1308InvestmentLimited拟向公司转让参股企业股权涉及的北京中富热灌装容器有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897726.PDF,code:000659,2012/12/12 6:30,2138,PDF
1309,Investment Limited拟向公司转让参股企业股权涉及的太原中富联体容器有限公司股东全部权益价值的资产评估技术说明,1309InvestmentLimited拟向公司转让参股企业股权涉及的太原中富联体容器有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897692.PDF,code:000659,2012/12/12 6:30,1714,PDF
1310,Investment Limited拟向公司转让参股企业股权涉及的天津中富胶膜有限公司股东全部权益价值的资产评估技术说明,1310InvestmentLimited拟向公司转让参股企业股权涉及的天津中富胶膜有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897691.PDF,code:000659,2012/12/12 6:30,1619,PDF
1311,Investment Limited拟向公司转让参股企业股权涉及的天津中富联体容器有限公司股东全部权益价值的资产评估技术说明,1311InvestmentLimited拟向公司转让参股企业股权涉及的天津中富联体容器有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897688.PDF,code:000659,2012/12/12 6:30,1745,PDF
1312,Investment Limited拟向公司转让参股企业股权涉及的北京华北富田饮品有限公司股东全部权益价值的资产评估技术说明,1312InvestmentLimited拟向公司转让参股企业股权涉及的北京华北富田饮品有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897687.PDF,code:000659,2012/12/12 6:30,1807,PDF
1313,Investment Limited拟向公司转让参股企业股权涉及的青岛中富联体容器有限公司股东全部权益价值的资产评估技术说明,1313InvestmentLimited拟向公司转让参股企业股权涉及的青岛中富联体容器有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897684.PDF,code:000659,2012/12/12 6:30,2204,PDF
1314,Investment Limited拟向公司转让参股企业股权涉及的沈阳中富瓶胚有限公司股东全部权益价值的资产评估技术说明,1314InvestmentLimited拟向公司转让参股企业股权涉及的沈阳中富瓶胚有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897683.PDF,code:000659,2012/12/12 6:30,2504,PDF
1315,Investment Limited拟向公司转让参股企业股权涉及的长春中富容器有限公司股东全部权益价值的资产评估技术说明,1315InvestmentLimited拟向公司转让参股企业股权涉及的长春中富容器有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897680.PDF,code:000659,2012/12/12 6:30,2064,PDF
1316,Investment Limited拟向公司转让参股企业股权涉及的哈尔滨中富联体容器有限公司股东全部权益价值的资产评估技术说明,1316InvestmentLimited拟向公司转让参股企业股权涉及的哈尔滨中富联体容器有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897679.PDF,code:000659,2012/12/12 6:30,1727,PDF
1317,ST泰复：山东鲁地矿业投资有限公司股东拟以其持有的山东鲁地矿业投资有限公司全部股权认购公司非公开发行股份项目资产评估说明,1317ST泰复山东鲁地矿业投资有限公司股东拟以其持有的山东鲁地矿业投资有限公司全部股权认购公司非公开发行股份项目资产评估说明,http://www.cninfo.com.cn/finalpage/2012-09-27/61613371.PDF,code:000409,2012/9/27 6:30,303,PDF
1318,ST泰复：山东省地矿测绘院和自然人褚志邦先生拟以其持有的娄烦县鲁地矿业有限公司40%股权认购公司非公开发行股份项目资产评估说明,1318ST泰复山东省地矿测绘院和自然人褚志邦先生拟以其持有的娄烦县鲁地矿业有限公司40股权认购公司非公开发行股份项目资产评估说明,http://www.cninfo.com.cn/finalpage/2012-09-27/61613367.PDF,code:000409,2012/9/27 6:30,734,PDF
1319,中国建筑一局（集团）有限公司拟以持有的湖南中建五局混凝土有限公司股权认购公司非公开发行股份项目资产评估说明,1319中国建筑一局集团有限公司拟以持有的湖南中建五局混凝土有限公司股权认购公司非公开发行股份项目资产评估说明,http://www.cninfo.com.cn/finalpage/2012-09-15/61572022.PDF,code:002302,2012/9/15 6:30,1351,PDF
1320,银星能源：拟非公开发行股份购买中铝宁夏能源集团有限公司持有的风电类等相关资产项目资产评估说明（中铝宁夏能源集团有限责任公司太阳山风力发电厂）,1320银星能源拟非公开发行股份购买中铝宁夏能源集团有限公司持有的风电类等相关资产项目资产评估说明中铝宁夏能源集团有限责任公司太阳山风力发电厂,http://www.cninfo.com.cn/finalpage/2014-02-12/63562245.PDF,code:000862,2014/2/12 0:00,1306,PDF
1321,银星能源：拟非公开发行股份购买中铝宁夏能源集团有限公司持有的风电类等相关资产项目资产评估说明（中铝宁夏能源集团有限责任公司贺兰山风力发电厂）,1321银星能源拟非公开发行股份购买中铝宁夏能源集团有限公司持有的风电类等相关资产项目资产评估说明中铝宁夏能源集团有限责任公司贺兰山风力发电厂,http://www.cninfo.com.cn/finalpage/2014-02-12/63562243.PDF,code:000862,2014/2/12 0:00,1267,PDF
1322,银星能源：拟非公开发行股份购买中铝宁夏能源集团有限公司持有的风电类等相关资产项目资产评估说明（中铝宁夏能源集团有限责任公司阿左旗分公司）,1322银星能源拟非公开发行股份购买中铝宁夏能源集团有限公司持有的风电类等相关资产项目资产评估说明中铝宁夏能源集团有限责任公司阿左旗分公司,http://www.cninfo.com.cn/finalpage/2014-02-12/63562239.PDF,code:000862,2014/2/12 0:00,1234,PDF
1323,波市鄞州雪利曼电子仪表有限公司之长期股权投资单位-宁波市鄞州雪利曼软件有限公司股东全部权益价值资产评估说明,1323波市鄞州雪利曼电子仪表有限公司之长期股权投资单位宁波市鄞州雪利曼软件有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2016-11-16/1202831210.PDF,code:603788,2016/11/16 0:00,544,PDF
1324,宇投资管理有限公司部分股权清偿公司债务项目长期投资－四川金恒德西部汽车产业国际采购中心有限公司资产评估说明,1324宇投资管理有限公司部分股权清偿公司债务项目长期投资四川金恒德西部汽车产业国际采购中心有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2011-08-04/59766960.PDF,code:000803,2011/8/4 6:30,931,PDF
1325,拟收购北京中粮万科假日风景房地产开发有限公司所持有的北京中粮万科房地产开发有限公司部分股权项目资产评估说明,1325拟收购北京中粮万科假日风景房地产开发有限公司所持有的北京中粮万科房地产开发有限公司部分股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-12-18/58798423.PDF,code:000031,2010/12/18 6:30,1027,PDF
1326,（集团）有限公司拟收购北京赛迪经纬文化传播有限公司持有的北京赛迪盛世广告有限公司55%股权项目资产评估说明,1326集团有限公司拟收购北京赛迪经纬文化传播有限公司持有的北京赛迪盛世广告有限公司55股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-12-04/58740202.PDF,code:000504,2010/12/4 6:30,477,PDF
1327,司及广州无线电集团有限公司拟认购公司定向增发股份涉及广州广电房地产开发集团有限公司股东全部权益资产评估说明,1327司及广州无线电集团有限公司拟认购公司定向增发股份涉及广州广电房地产开发集团有限公司股东全部权益资产评估说明,http://www.cninfo.com.cn/finalpage/2010-04-14/57808658.PDF,code:000545,2010/4/14 6:30,1124,PDF
1328,东百集团：平潭信汇资产管理有限公司拟股权收购所涉及的福建烜达丰胜实业发展有限公司及其下属子公司股东全部权益价值项目评估说明,1328东百集团平潭信汇资产管理有限公司拟股权收购所涉及的福建烜达丰胜实业发展有限公司及其下属子公司股东全部权益价值项目评估说明,http://www.cninfo.com.cn/finalpage/2016-10-29/1202804524.PDF,code:600693,2016/10/29 0:00,30752,PDF
1329,西安民生：宝鸡商场（集团）股份有限公司资产置换项目涉及宝商集团宝鸡商业经营管理有限责任公司企业价值评估说明（西正衡评报字[2008]161号）,1329西安民生宝鸡商场集团股份有限公司资产置换项目涉及宝商集团宝鸡商业经营管理有限责任公司企业价值评估说明西正衡评报字2008161号,http://www.cninfo.com.cn/finalpage/2009-11-14/57290253.PDF,code:000564,2009/11/14 6:30,1282,PDF
1330,四川湖山：四川九洲电器集团有限责任公司拟向公司转让所持深圳市九洲电器有限公司股权项目长期投资－深圳智英电子有限公司资产评估说明,1330四川湖山四川九洲电器集团有限责任公司拟向公司转让所持深圳市九洲电器有限公司股权项目长期投资深圳智英电子有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2009-05-18/52574369.PDF,code:000801,2009/5/18 6:30,317,PDF
1331,西安民生：宝鸡商场（集团）股份有限公司资产置换项目涉及宝商集团宝鸡商业经营管理有限责任公司企业价值评估说明（西正衡评报字[2008]161号）,1331西安民生宝鸡商场集团股份有限公司资产置换项目涉及宝商集团宝鸡商业经营管理有限责任公司企业价值评估说明西正衡评报字2008161号,http://www.cninfo.com.cn/finalpage/2009-11-14/57290253.PDF,code:000564,2009/11/14 6:30,1282,PDF
1332,四川湖山：四川九洲电器集团有限责任公司拟向公司转让所持深圳市九洲电器有限公司股权项目长期投资－深圳智英电子有限公司资产评估说明,1332四川湖山四川九洲电器集团有限责任公司拟向公司转让所持深圳市九洲电器有限公司股权项目长期投资深圳智英电子有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2009-05-18/52574369.PDF,code:000801,2009/5/18 6:30,317,PDF
1333,中辽：万方投资控股（集团）有限公司和中国辽宁国际合作（集团）股份有限公司进行资产置换涉及的中国辽宁国际合作（集团）股份有限公司资产评估说明,1333中辽万方投资控股集团有限公司和中国辽宁国际合作集团股份有限公司进行资产置换涉及的中国辽宁国际合作集团股份有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2008-11-26/46691357.PDF,code:000638,2008/11/26 6:30,267,PDF
1334,综艺股份：北京中企华资产评估有限责任公司关于对江苏综艺股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易涉及的标的公司--中星技术有限公司盈利预测事项的专项说明,1334综艺股份北京中企华资产评估有限责任公司关于对江苏综艺股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易涉及的标的公司中星技术有限公司盈利预测事项的专项说明,http://www.cninfo.com.cn/finalpage/2016-05-04/1202288771.PDF,code:600770,2016/5/4 0:00,1805,PDF
1335,宇光电工有限公司（国营第七七一厂）拟向中国电子信息产业集团有限公司转让应收账款而涉及的指定债权资产评估说明,1335宇光电工有限公司国营第七七一厂拟向中国电子信息产业集团有限公司转让应收账款而涉及的指定债权资产评估说明,http://www.cninfo.com.cn/finalpage/2016-07-28/1202511299.PDF,code:000733,2016/7/28 0:00,365,PDF
1336,振华科技：中国振华（集团）新云电子元器件有限责任公司拟向中国电子信息产业集团有限公司转让应收账款而涉及的指定债权资产评估说明,1336振华科技中国振华集团新云电子元器件有限责任公司拟向中国电子信息产业集团有限公司转让应收账款而涉及的指定债权资产评估说明,http://www.cninfo.com.cn/finalpage/2016-07-28/1202511298.PDF,code:000733,2016/7/28 0:00,319,PDF
1337,文化长城：关于对公司发行股份及支付现金购买资产并募集配套资金暨关联交易项目并购重组委审核意见涉及评估事项的补充说明,1337文化长城关于对公司发行股份及支付现金购买资产并募集配套资金暨关联交易项目并购重组委审核意见涉及评估事项的补充说明,http://www.cninfo.com.cn/finalpage/2016-07-19/1202488984.PDF,code:300089,2016/7/19 16:33,211,PDF
1338,茂业物流：拟进行重大资产重组所涉及的拟注入资产——广东长实通信股份有限公司股东全部权益评估项目（长期股权被投资单位之二：山东碧通通信技术有限公司）资产评估说明,1338茂业物流拟进行重大资产重组所涉及的拟注入资产广东长实通信股份有限公司股东全部权益评估项目长期股权被投资单位之二山东碧通通信技术有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2015-05-09/1200985864.PDF,code:000889,2015/5/9 0:00,1342,PDF
1339,茂业物流：拟进行重大资产重组所涉及的注入资产—广东长实通信股份有限公司股东全部权益评估项目（长期股权被投资单位之一：河南乐通电子信息网络技术服务有限公司）资产评估说明,1339茂业物流拟进行重大资产重组所涉及的注入资产广东长实通信股份有限公司股东全部权益评估项目长期股权被投资单位之一河南乐通电子信息网络技术服务有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2015-05-09/1200985863.PDF,code:000889,2015/5/9 0:00,1162,PDF
1340,宏图高科：北京北方亚事资产评估事务所（特殊普通合伙）关于江苏宏图高科技股份有限公司拟收购北京匡时国际拍卖有限公司股权项目盈利预测的核查说明,1340宏图高科北京北方亚事资产评估事务所特殊普通合伙关于江苏宏图高科技股份有限公司拟收购北京匡时国际拍卖有限公司股权项目盈利预测的核查说明,http://www.cninfo.com.cn/finalpage/2016-06-14/1202367433.PDF,code:600122,2016/6/14 0:00,2492,PDF
1341,天舟文化：关于《天舟文化股份有限公司发行股份及支付现金购买资产并募集配套资金申请文件反馈意见》（中国证监会行政许可项目审查一次反馈意见通知书160770号）有关评估问题回复的专项说明,1341天舟文化关于天舟文化股份有限公司发行股份及支付现金购买资产并募集配套资金申请文件反馈意见中国证监会行政许可项目审查一次反馈意见通知书160770号有关评估问题回复的专项说明,http://www.cninfo.com.cn/finalpage/2016-05-19/1202329920.PDF,code:300148,2016/5/19 11:43,823,PDF
1342,海南瑞泽：国众联资产评估土地房地产估价有限公司关于高要市金岗水泥有限公司2015年度未实现收益预测的情况说明和致歉声明,1342海南瑞泽国众联资产评估土地房地产估价有限公司关于高要市金岗水泥有限公司2015年度未实现收益预测的情况说明和致歉声明,http://www.cninfo.com.cn/finalpage/2016-05-07/1202304151.PDF,code:002596,2016/5/7 0:00,335,PDF
1343,鲁银投资：中联资产评估集团有限公司关于公司重大资产重组涉及的莱商银行股份有限公司2015年及三年一期业绩未达盈利预测目标的情况说明,1343鲁银投资中联资产评估集团有限公司关于公司重大资产重组涉及的莱商银行股份有限公司2015年及三年一期业绩未达盈利预测目标的情况说明,http://www.cninfo.com.cn/finalpage/2016-04-29/1202268694.PDF,code:600784,2016/4/29 0:00,1175,PDF
1344,东江环保：桑德（天津）再生资源投资控股有限公司拟收购股权所涉及的清远市东江环保技术有限公司股东全部权益价值项目资产评估说明,1344东江环保桑德天津再生资源投资控股有限公司拟收购股权所涉及的清远市东江环保技术有限公司股东全部权益价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-04-13/1202169657.PDF,code:002672,2016/4/13 0:00,1354,PDF
1345,後重大事项的专项说明、洛阳钼业控股有限公司拟现金方式购买自由港麦克米伦刚果控股公司全部股权项目资产评估说明及洛阳钼业...,1345後重大事项的专项说明洛阳钼业控股有限公司拟现金方式购买自由港麦克米伦刚果控股公司全部股权项目资产评估说明及洛阳钼业,http://www.cninfo.com.cn/finalpage/2017-05-22/1203558961.PDF,code:03993,2017/5/22 23:59,5701,PDF
1346,百视通：上海东洲资产评估有限公司关于公司换股吸收合并上海东方明珠（集团）股份有限公司及发行股份和支付现金购买资产并募集配套资金暨关联交易行政许可项目审查二次反馈意见回复说明之专项核查意见,1346百视通上海东洲资产评估有限公司关于公司换股吸收合并上海东方明珠集团股份有限公司及发行股份和支付现金购买资产并募集配套资金暨关联交易行政许可项目审查二次反馈意见回复说明之专项核查意见,http://www.cninfo.com.cn/finalpage/2015-03-21/1200723903.PDF,code:600637,2015/3/21 0:00,186,PDF
1347,东方明珠：上海东洲资产评估有限公司关于百视通新媒体股份有限公司换股吸收合并上海（集团）股份有限公司及发行股份和支付现金购买资产并募集配套资金暨关联交易行政许可项目审查一次反馈意见回复说明之专项核查意见,1347东方明珠上海东洲资产评估有限公司关于百视通新媒体股份有限公司换股吸收合并上海集团股份有限公司及发行股份和支付现金购买资产并募集配套资金暨关联交易行政许可项目审查一次反馈意见回复说明之专项核查意见,http://www.cninfo.com.cn/finalpage/2015-03-04/1200667672.PDF,code:600832,2015/3/4 0:00,539,PDF
1348,百视通：上海东洲资产评估有限公司关于新媒体股份有限公司换股吸收合并上海东方明珠（集团）股份有限公司及发行股份和支付现金购买资产并募集配套资金暨关联交易行政许可项目审查一次反馈意见回复说明之专项核查意见,1348百视通上海东洲资产评估有限公司关于新媒体股份有限公司换股吸收合并上海东方明珠集团股份有限公司及发行股份和支付现金购买资产并募集配套资金暨关联交易行政许可项目审查一次反馈意见回复说明之专项核查意见,http://www.cninfo.com.cn/finalpage/2015-03-04/1200667661.PDF,code:600637,2015/3/4 0:00,537,PDF
1349,万润科技：关于《公司拟发行股份及支付现金购买资产所涉及的北京亿万无线信息技术有限公司股东全部权益价值评估说明》修订的公告,1349万润科技关于公司拟发行股份及支付现金购买资产所涉及的北京亿万无线信息技术有限公司股东全部权益价值评估说明修订的公告,http://www.cninfo.com.cn/finalpage/2016-01-15/1201917634.PDF,code:002654,2016/1/15 8:05,110,PDF
1350,信通达科技有限公司、天津新力德网络信息咨询有限公司、天津有道科技有限公司股东全部权益项目资产评估报告的补充说明,1350信通达科技有限公司天津新力德网络信息咨询有限公司天津有道科技有限公司股东全部权益项目资产评估报告的补充说明,http://www.cninfo.com.cn/finalpage/2015-11-06/1201764442.PDF,code:831405,2015/11/6 0:00,973,PDF
1351,华辰投资发展有限公司定向发行股票购买该二公司持有浙江英特药业有限责任公司26%和24%股权项目资产评估说明,1351华辰投资发展有限公司定向发行股票购买该二公司持有浙江英特药业有限责任公司26和24股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2015-10-27/1201728178.PDF,code:000411,2015/10/27 0:00,3625,PDF
1352,月同行信息技术（北京）有限公司100%股权项目日月同行信息技术（北京）有限公司股东全部权益价值资产评估说明,1352月同行信息技术北京有限公司100股权项目日月同行信息技术北京有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2015-07-28/1201357905.PDF,code:300038,2015/7/28 11:41,2336,PDF
1353,通设计咨询有限公司股权认购公司拟发行的股份所涉及的北京中网华通设计咨询有限公司股东全部权益项目资产评估说明,1353通设计咨询有限公司股权认购公司拟发行的股份所涉及的北京中网华通设计咨询有限公司股东全部权益项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-09-30/1202738253.PDF,code:002544,2016/9/30 0:00,2010,PDF
1354,信系统工程有限公司股权认购公司拟发行的股份所涉及的河北远东通信系统工程有限公司股东全部权益项目资产评估说明,1354信系统工程有限公司股权认购公司拟发行的股份所涉及的河北远东通信系统工程有限公司股东全部权益项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-09-30/1202738251.PDF,code:002544,2016/9/30 0:00,3005,PDF
1355,司协议转让持有广州越秀金融控股集团有限公司100%股权涉及广州越秀小额贷款有限公司股东全部权益资产评估说明,1355司协议转让持有广州越秀金融控股集团有限公司100股权涉及广州越秀小额贷款有限公司股东全部权益资产评估说明,http://www.cninfo.com.cn/finalpage/2014-12-09/1200450195.PDF,code:000987,2014/12/9 0:00,4571,PDF
1356,持有广州越秀金融控股集团有限公司100%股权涉及广州市融资担保中心有限责任公司股东全部权益价值资产评估说明,1356持有广州越秀金融控股集团有限公司100股权涉及广州市融资担保中心有限责任公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2014-12-09/1200450193.PDF,code:000987,2014/12/9 0:00,4426,PDF
1357,转让持有广州越秀金融控股集团有限公司100%股权涉及广州广证恒生证券研究所有限公司股东全部权益资产评估说明,1357转让持有广州越秀金融控股集团有限公司100股权涉及广州广证恒生证券研究所有限公司股东全部权益资产评估说明,http://www.cninfo.com.cn/finalpage/2014-12-09/1200450185.PDF,code:000987,2014/12/9 0:00,3390,PDF
1358,向公司协议转让持有广州越秀金融控股集团有限公司100%股权涉及广州期货有限公司股东全部权益价值资产评估说明,1358向公司协议转让持有广州越秀金融控股集团有限公司100股权涉及广州期货有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2014-12-09/1200450183.PDF,code:000987,2014/12/9 0:00,4404,PDF
1359,团有限公司拟将其持有的山西中电电力工程监理有限公司51%股权转让给山西漳泽电力工程有限公司项目资产评估说明,1359团有限公司拟将其持有的山西中电电力工程监理有限公司51股权转让给山西漳泽电力工程有限公司项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-10-21/1200313788.PDF,code:000767,2014/10/21 0:00,568,PDF
1360,四环生物：新疆爱迪新能源科技有限公司“煤焦油加氢制柴油用催化剂及利用该催化剂制备柴油的工艺”专利权减值测试项目资产评估说明,1360四环生物新疆爱迪新能源科技有限公司煤焦油加氢制柴油用催化剂及利用该催化剂制备柴油的工艺专利权减值测试项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-05-30/64081574.PDF,code:000518,2014/5/30 0:00,1272,PDF
1361,公开发行股份方式购买中原出版传媒投资控股集团有限公司持有的河南省郑州市新华书店有限公司股权项目资产评估说明,1361公开发行股份方式购买中原出版传媒投资控股集团有限公司持有的河南省郑州市新华书店有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2013-11-08/63248695.PDF,code:000719,2013/11/8 0:00,1953,PDF
1362,行股份方式购买中原出版传媒投资控股集团有限公司持有的大象出版社有限公司500万委托贷款债券项目资产评估说明,1362行股份方式购买中原出版传媒投资控股集团有限公司持有的大象出版社有限公司500万委托贷款债券项目资产评估说明,http://www.cninfo.com.cn/finalpage/2013-11-08/63248691.PDF,code:000719,2013/11/8 0:00,477,PDF
1363,有研硅股：北京有色金属研究总院拟转让所持有有研稀土新材料股份有限公司股权项目长期投资--廊坊关西磁性材料有限公司资产评估说明,1363有研硅股北京有色金属研究总院拟转让所持有有研稀土新材料股份有限公司股权项目长期投资廊坊关西磁性材料有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2013-08-24/62989234.PDF,code:600206,2013/8/24 0:00,3060,PDF
1364,有研硅股：北京有色金属研究总院拟转让所持有研稀土新材料股份有限公司股权项目长期投资-乐山有研稀土新材料有限公司资产评估说明,1364有研硅股北京有色金属研究总院拟转让所持有研稀土新材料股份有限公司股权项目长期投资乐山有研稀土新材料有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2013-08-24/62989233.PDF,code:600206,2013/8/24 0:00,2402,PDF
1365,中钢吉炭：进行重大资产重组事宜涉及的中钢设备股份有限公司长期股权投资-北京中鼎泰克冶金设备有限公司股东全部权益价值资产评估说明,1365中钢吉炭进行重大资产重组事宜涉及的中钢设备股份有限公司长期股权投资北京中鼎泰克冶金设备有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2013-08-14/62936833.PDF,code:000928,2013/8/14 0:00,5558,PDF
1366,中钢吉炭：进行重大资产重组事宜涉及的中钢设备股份有限公司长期股权投资-北京佰能电气技术有限公司股东全部权益价值资产评估说明,1366中钢吉炭进行重大资产重组事宜涉及的中钢设备股份有限公司长期股权投资北京佰能电气技术有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2013-08-14/62936832.PDF,code:000928,2013/8/14 0:00,6593,PDF
1367,中钢吉炭：进行重大资产重组事宜涉及的中钢设备股份有限公司长期股权投资-北京国冶锐诚工程技术有限公司股东全部权益价值资产评估说明,1367中钢吉炭进行重大资产重组事宜涉及的中钢设备股份有限公司长期股权投资北京国冶锐诚工程技术有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2013-08-14/62936831.PDF,code:000928,2013/8/14 0:00,5758,PDF
1368,重组事宜涉及的中钢设备股份有限公司长期股权投资-中钢集团工程设计研究院有限公司股东全部权益价值资产评估说明,1368重组事宜涉及的中钢设备股份有限公司长期股权投资中钢集团工程设计研究院有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2013-08-14/62936830.PDF,code:000928,2013/8/14 0:00,6343,PDF
